timestamp,source,log_message,target_label,complexity
8/12/2025 20:39,ThirdPartyAPI,Restricted account Account9871 experienced failed login,Security Alert,bert
2025-10-01 14:17,ModernHR,"nova.metadata.wsgi.server [-] 10.11.21.129,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0009260",HTTP Status,bert
7/18/2025 11:44,BillingSystem,Server 32 was restarted unexpectedly while data was being transferred,Error,bert
2025-02-02 9:28,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-e2c35e53-06d3-4feb-84b9-705c94d40e5b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2694771",HTTP Status,bert
2025-04-10 10:38,ModernHR,"nova.osapi_compute.wsgi.server [req-6a675cf4-c816-4ccd-ae9c-eb30dacc7512 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2645810",HTTP Status,bert
1/8/2025 18:30,AnalyticsEngine,Potential DDoS attack from 192.168.198.240 detected,Security Alert,bert
4/28/2025 20:42,ModernCRM,Shard 14 experienced a replication failure,Error,bert
2025-07-17 1:56,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-cd5e40af-8fe5-4bd7-ae38-b5fb546d31ff 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 211 time: 0.1034541",HTTP Status,bert
5/13/2025 4:11,BillingSystem,User User596 logged out.,User Action,regex
3/13/2025 7:23,ThirdPartyAPI,File data_7589.csv uploaded successfully by user User261.,System Notification,regex
1/11/2025 4:55,AnalyticsEngine,Backup started at 2025-04-12 13:44:40.,System Notification,regex
5/13/2025 4:03,ModernCRM,Disk cleanup completed successfully.,System Notification,regex
11/23/2025 1:08,BillingSystem,File data_5237.csv uploaded successfully by user User742.,System Notification,regex
2025-02-09 13:56,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-f334d0f5-b683-4689-a574-ae0a7da19a69 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2840128",HTTP Status,bert
2025-08-13 0:01,ModernHR,"nova.osapi_compute.wsgi.server [req-fc5a3419-08c8-4398-9b5c-1b14207e6129 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" Status code -  200 len: 380 time: 0.0975678",HTTP Status,bert
2025-03-12 10:56,ModernCRM,"nova.metadata.wsgi.server [-] 10.11.21.139,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0006561",HTTP Status,bert
2025-11-18 10:48,ModernHR,"nova.metadata.wsgi.server [-] 10.11.21.132,10.11.10.1 ""GET /latest/meta-data/ami-launch-index HTTP/1.1"" HTTP status code -  200 len: 117 time: 0.0007291",HTTP Status,bert
2/18/2025 2:16,BillingSystem,Global settings have been compromised,Critical Error,bert
12/28/2025 19:20,ModernCRM,Disk cleanup completed successfully.,System Notification,regex
2025-09-30 1:54,BillingSystem,"nova.osapi_compute.wsgi.server [req-969a61db-496a-4350-8b5b-ff1bc11eb114 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1583 time: 0.1885760",HTTP Status,bert
2025-09-18 19:18,BillingSystem,"nova.osapi_compute.wsgi.server [req-1a40db47-25b1-456f-82a6-62af7d642a7b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2719719",HTTP Status,bert
2025-04-11 16:51,ModernHR,"nova.compute.resource_tracker [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Total usable vcpus: 16, total allocated vcpus: 1",Resource Usage,bert
2025-03-22 11:46,ThirdPartyAPI,"nova.metadata.wsgi.server [req-129bcb0b-f78e-42bf-8553-a34ff5884e77 - - - - -] 10.11.21.128,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" Return code: 200 len: 124 time: 0.2283430",HTTP Status,bert
7/5/2025 12:29,ThirdPartyAPI,File data_8485.csv uploaded successfully by user User940.,System Notification,regex
1/18/2025 4:32,ThirdPartyAPI,API security breach attempt identified for user 7438,Security Alert,bert
7/20/2025 13:35,AnalyticsEngine,"Abnormal system behavior on server 1, potential security breach",Security Alert,bert
2025-07-17 18:58,ModernCRM,"nova.osapi_compute.wsgi.server [req-8db66943-ce30-49e8-998c-7235e8f971c2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2594271",HTTP Status,bert
7/15/2025 23:33,ThirdPartyAPI,"Anomalous activity identified on server 25, security review recommended",Security Alert,bert
8/21/2025 8:47,ModernCRM,User User399 logged in.,User Action,regex
2025-05-08 23:37,ModernHR,"nova.osapi_compute.wsgi.server [req-08b757f2-16eb-4ebd-8cef-1b922ef51b5e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1759 time: 0.2967250",HTTP Status,bert
1/21/2025 6:06,ThirdPartyAPI,Kernel failure occurred during system startup process,Critical Error,bert
10/21/2025 22:14,BillingSystem,Admin rights elevated for user 1776,Security Alert,bert
6/5/2025 6:20,ModernCRM,User 4069 tried to bypass API security measures,Security Alert,bert
10/4/2025 8:06,ModernCRM,User User495 logged in.,User Action,regex
2025-03-17 15:00,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-6984d94a-c865-4248-afbc-07e050bea526 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2781398",HTTP Status,bert
3/30/2025 8:54,ModernCRM,Malformed input detected in module X,Error,bert
2025-12-26 20:32,AnalyticsEngine,"nova.compute.claims [req-d38f479d-9bb9-4276-9688-52607e8fd350 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 95960536-049b-41f6-9049-05fc479b6a7c] Total memory: 64172 MB, used: 512.00 MB",Resource Usage,bert
1/21/2025 15:17,AnalyticsEngine,Potential security threat: Admin privilege escalation for user 5550,Security Alert,bert
2025-07-27 19:37,ModernCRM,"nova.osapi_compute.wsgi.server [req-a27af937-85b3-4903-abf5-6c809b6cde67 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" Return code: 200 len: 380 time: 0.0935540",HTTP Status,bert
9/1/2025 10:30,AnalyticsEngine,Security alert: suspicious activity from 192.168.214.63,Security Alert,bert
2025-07-30 22:26,ModernHR,"nova.osapi_compute.wsgi.server [req-f152f651-e6f7-445c-926d-3bfc957bb0f4 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.3740301",HTTP Status,bert
2025-05-07 22:23,ModernCRM,"nova.compute.claims [req-1162e278-3bf2-4b32-93b5-9c7ec218365e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: fecdd5a9-3ca0-4c82-9336-63b7774f738e] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",Resource Usage,bert
2025-07-27 17:30,BillingSystem,"nova.osapi_compute.wsgi.server [req-db9f16f5-a91f-421d-a4a9-ae0f7e563c6d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2685769",HTTP Status,bert
2025-05-12 9:46,LegacyCRM,Task assignment for TeamID 3425 could not complete due to invalid priority level.,Workflow Error,llm
2025-08-06 12:53,AnalyticsEngine,"nova.metadata.wsgi.server [req-414101a6-d4d4-48ba-adf3-b2c15eb943e1 - - - - -] 10.11.21.139,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" Return code: 200 len: 119 time: 0.2219629",HTTP Status,bert
6/6/2025 3:59,AnalyticsEngine,"Abnormal behavior found on server 19, possible security threat",Security Alert,bert
2025-02-09 10:53,ModernHR,"nova.osapi_compute.wsgi.server [req-5158941a-f199-4fb0-9e63-688d2ba433a9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1874 time: 0.2061739",HTTP Status,bert
12/19/2025 2:47,ModernHR,System configuration inconsistencies were found,Critical Error,bert
2025-08-05 5:04,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-fff6fe1a-cbb6-4b38-806a-afee069d7c13 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" Status code -  404 len: 296 time: 0.0886950",HTTP Status,bert
8/25/2025 7:02,ThirdPartyAPI,Data replication task failed for shard 1,Error,bert
2025-03-06 5:17,AnalyticsEngine,"nova.compute.claims [req-1162e278-3bf2-4b32-93b5-9c7ec218365e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: fecdd5a9-3ca0-4c82-9336-63b7774f738e] disk limit not specified, defaulting to unlimited",Resource Usage,bert
2025-12-18 0:19,ModernHR,"nova.osapi_compute.wsgi.server [req-b88d307a-b459-47f5-b4a3-ef2e78868ebb 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2594640",HTTP Status,bert
5/26/2025 0:23,BillingSystem,IP 192.168.139.218 flagged for potential cyber threat,Security Alert,bert
11/30/2025 3:58,AnalyticsEngine,Data synchronization failed for shard 9,Error,bert
9/3/2025 11:24,ModernHR,System reboot initiated by user User179.,System Notification,regex
8/31/2025 2:07,ModernHR,System updated to version 1.7.5.,System Notification,regex
1/1/2025 8:33,ThirdPartyAPI,Account Account7332 experienced unauthorized login attempt,Security Alert,bert
2025-01-06 18:35,ModernCRM,"nova.osapi_compute.wsgi.server [req-b4692194-e82b-4c3b-9f95-afd1bcb5d768 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2636631",HTTP Status,bert
2025-07-13 2:45,ModernHR,"nova.osapi_compute.wsgi.server [req-74ee69bd-fd92-497e-8fce-3049300a465d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2857480",HTTP Status,bert
2025-06-23 15:42,ModernCRM,"nova.osapi_compute.wsgi.server [req-72b4858f-049e-49e1-b31e-b562c5018eaf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" HTTP status code -  202 len: 733 time: 0.4763680",HTTP Status,bert
4/28/2025 18:17,AnalyticsEngine,Unexpected server 11 stoppage occurred during data conversion,Error,bert
2025-04-14 1:23,AnalyticsEngine,"nova.metadata.wsgi.server [-] 10.11.21.122,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.0008290",HTTP Status,bert
2025-10-20 15:14,AnalyticsEngine,"nova.metadata.wsgi.server [-] 10.11.21.139,10.11.10.1 ""GET /latest/meta-data/placement/availability-zone HTTP/1.1"" RCODE  200 len: 120 time: 0.0008299",HTTP Status,bert
4/4/2025 19:39,BillingSystem,Possible malware activity from 192.168.41.4 detected,Security Alert,bert
2025-09-10 14:15,BillingSystem,"nova.osapi_compute.wsgi.server [req-29e61e24-e666-401a-a46b-70449016967f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 211 time: 0.1012239",HTTP Status,bert
2025-06-04 6:33,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-5274c7d6-718d-4d14-99bc-3a6a3c6a8987 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2626600",HTTP Status,bert
2025-10-12 11:28,BillingSystem,"nova.osapi_compute.wsgi.server [req-297ec716-683d-434e-8b23-eb29cdd762cb f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" HTTP status code -  200 len: 380 time: 0.0912890",HTTP Status,bert
11/18/2025 11:03,ModernCRM,Potential security breach detected on server 27,Security Alert,bert
10/14/2025 19:09,AnalyticsEngine,Backup completed successfully.,System Notification,regex
1/16/2025 7:22,ModernHR,System reboot initiated by user User770.,System Notification,regex
2025-08-28 11:59,ModernCRM,"nova.osapi_compute.wsgi.server [req-1c0b524e-3746-4307-b884-a4ae0ee3bac9 d16a600c5e2a47fe98aee00ee4cb9743 e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.2 ""GET /v2/e9746973ac574c6b8a9e8857f56a7608/servers/detail?all_tenants=True&changes-since=2017-05-16T05%3A55%3A11.521167%2B00%3A00&host=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us HTTP/1.1"" Return code: 200 len: 23222 time: 0.2740111",HTTP Status,bert
2/6/2025 16:15,ModernCRM,Several hard drive failures in RAID system identified,Critical Error,bert
3/2/2025 22:56,ModernHR,System reboot initiated by user User488.,System Notification,regex
2025-12-05 2:39,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-30cef5d6-4405-4d45-8372-bb6e7d306da7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2594419",HTTP Status,bert
5/10/2025 17:03,ModernCRM,Backup completed successfully.,System Notification,regex
9/16/2025 23:41,ThirdPartyAPI,Configuration errors were found system-wide,Critical Error,bert
1/17/2025 10:35,ModernCRM,Multiple bad login attempts detected on user 8663 account,Security Alert,bert
2025-04-22 8:46,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-f0300fec-04dc-44c6-b410-5c7fbf5b2254 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2646649",HTTP Status,bert
2025-03-03 0:11,ModernCRM,"nova.osapi_compute.wsgi.server [req-e265ea4c-ba4b-44f0-b086-7420e34e17cb f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" RCODE  200 len: 380 time: 0.0867331",HTTP Status,bert
10/7/2025 2:20,ModernHR,System reboot initiated by user User644.,System Notification,regex
2025-04-29 3:17,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-62d76f3f-ce7b-4d81-babe-cb80cafb0c46 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.4316020",HTTP Status,bert
4/28/2025 8:21,AnalyticsEngine,Unscheduled reboot of server 11 occurred during data synchronization,Error,bert
12/26/2025 14:07,ThirdPartyAPI,File data_6957.csv uploaded successfully by user User265.,System Notification,regex
2025-07-13 18:59,ModernHR,"nova.compute.claims [req-98474cd9-61e1-4afe-bd52-676a577b058f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] vcpu limit not specified, defaulting to unlimited",Resource Usage,bert
2025-09-17 13:52,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-5cb84c28-f466-4fad-949b-23da89895861 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2679729",HTTP Status,bert
2025-09-17 5:43,BillingSystem,"nova.metadata.wsgi.server [req-ffe3e7b2-f553-4460-aa21-9f437d384256 - - - - -] 10.11.21.128,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" HTTP status code -  200 len: 124 time: 0.2238111",HTTP Status,bert
2025-09-02 2:14,BillingSystem,"nova.osapi_compute.wsgi.server [req-5a32f601-7181-47a1-8edc-eb734fc58645 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2691431",HTTP Status,bert
2025-07-18 1:23,ThirdPartyAPI,"nova.compute.resource_tracker [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Total usable vcpus: 16, total allocated vcpus: 1",Resource Usage,bert
4/25/2025 21:57,BillingSystem,Admin rights elevated for user 3310,Security Alert,bert
2/27/2025 14:40,AnalyticsEngine,User User429 logged out.,User Action,regex
2/19/2025 18:02,ModernCRM,Boot process was interrupted by kernel error,Critical Error,bert
11/26/2025 0:02,ThirdPartyAPI,Potential vulnerability exploit detected from 192.168.52.4,Security Alert,bert
10/22/2025 23:37,AnalyticsEngine,Account Account7844 login attempt was not successful,Security Alert,bert
2025-09-29 5:20,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-2bd7010e-8e5a-4ed3-afbe-9cfb2918fce7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2540510",HTTP Status,bert
2025-03-06 3:41,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-4115658f-3cd0-4dc0-9025-dbf0e4581302 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2711699",HTTP Status,bert
2025-12-03 17:06,ModernHR,"nova.metadata.wsgi.server [-] 10.11.21.141,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" RCODE  200 len: 967 time: 0.0009491",HTTP Status,bert
2025-05-03 22:44,BillingSystem,"nova.osapi_compute.wsgi.server [req-1695526d-1332-4b35-932c-bb5df4d7e1bb f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" Status code -  200 len: 380 time: 0.1011631",HTTP Status,bert
2025-01-01 23:47,AnalyticsEngine,"nova.metadata.wsgi.server [req-3e10a534-1a8e-4ae8-a49a-df5cb9b87fb0 - - - - -] 10.11.21.129,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/root HTTP/1.1"" Status code -  200 len: 124 time: 0.2325919",HTTP Status,bert
4/30/2025 13:24,ModernCRM,Warning: potential password cracking attempt from 192.168.228.103,Security Alert,bert
2025-05-07 10:03,ModernHR,"nova.osapi_compute.wsgi.server [req-f2287178-8d2a-4421-a098-c154341ae628 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2777491",HTTP Status,bert
5/18/2025 12:36,ModernCRM,Several login attempts by user 8694 were unsuccessful,Security Alert,bert
3/13/2025 17:17,AnalyticsEngine,User User755 logged out.,User Action,regex
2025-10-22 10:41,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-529aa531-a3ff-4ded-80ad-b001df794f5b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2563291",HTTP Status,bert
2025-05-31 17:23,ModernHR,"nova.compute.resource_tracker [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Total usable vcpus: 16, total allocated vcpus: 0",Resource Usage,bert
2025-05-18 19:08,ModernHR,"nova.osapi_compute.wsgi.server [req-93ec4346-3e60-4997-8a32-420bab0a390f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1874 time: 0.1886330",HTTP Status,bert
10/10/2025 3:59,AnalyticsEngine,Module X was unable to parse input due to format error,Error,bert
10/11/2025 11:22,BillingSystem,API access audit trail shows unauthorized entry for user 7533,Security Alert,bert
3/23/2025 20:12,ThirdPartyAPI,Mail delivery issue caused service disruption,Critical Error,bert
6/30/2025 22:15,ModernCRM,Alert: brute force login attempt from 192.168.247.107 detected,Security Alert,bert
2/18/2025 23:13,ModernCRM,Several unsuccessful login tries found for user 9964,Security Alert,bert
10/4/2025 18:15,BillingSystem,Email service down due to transmission issue,Critical Error,bert
12/20/2025 12:58,ModernHR,"Server 42 has potential security exposure, remediation needed",Security Alert,bert
2025-05-07 14:40,BillingSystem,"nova.osapi_compute.wsgi.server [req-05bac4af-55c4-4d90-bd9e-f782858bd4d1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1910 time: 0.2505140",HTTP Status,bert
2025-08-27 22:15,BillingSystem,"nova.osapi_compute.wsgi.server [req-35722e9e-e5fb-47d9-8e20-d5237bd7440c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2711270",HTTP Status,bert
2025-03-11 13:49,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-f00e1f15-d28f-491d-95ad-07d51491f3af 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.1953011",HTTP Status,bert
1/23/2025 9:59,ThirdPartyAPI,System updated to version 2.3.5.,System Notification,regex
2025-04-17 13:45,BillingSystem,"nova.compute.claims [req-2d658d2c-7eff-414e-a68f-3f1c75c9e874 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",Resource Usage,bert
2025-09-11 0:24,AnalyticsEngine,"nova.metadata.wsgi.server [-] 10.11.21.139,10.11.10.1 ""GET /latest/meta-data/local-ipv4 HTTP/1.1"" HTTP status code -  200 len: 129 time: 0.0008519",HTTP Status,bert
2025-11-19 3:48,ModernHR,"nova.osapi_compute.wsgi.server [req-60307fcf-4b28-4649-ba54-227bbbf75c6a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2517381",HTTP Status,bert
2025-12-29 0:59,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-546e2e6a-b85e-434a-91dc-53a0a9124a4f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2733629",HTTP Status,bert
5/5/2025 17:51,AnalyticsEngine,System updated to version 2.4.4.,System Notification,regex
8/25/2025 11:35,ThirdPartyAPI,Backup ended at 2025-06-26 20:07:46.,System Notification,regex
5/31/2025 5:29,BillingSystem,System component error detected: component ID Component16,Critical Error,bert
2025-01-24 16:00,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-6dd4cb0c-c909-4935-af86-a978ccb6a461 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2695961",HTTP Status,bert
